date,ad_group,campaign,type,avg_pos,quality_score,cost,impressions,clicks,signups,purchases
30/04/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.17878,9,4.37,66,3,1,1
30/04/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,2,8,2.07,18,1,0,0
30/04/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.7,10,1.27,17,1,1,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.8,10,11.95,45,5,0,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.1,10,8.92,85,7,1,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2,8,24.24,139,12,2,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.9,7,8.49,1382,15,2,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,1.9,8,8.16,38,4,1,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,3.3,8,13.03,5900,19,0,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,2.8,4,1.06,56,1,0,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,4.6,8,0.61,9,1,0,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.5,9.14285,8.99,65,7,1,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,1.96428,7.5,5.02,28,4,0,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,2,10,1.77,1,1,1,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.1,6,0.75,35,1,0,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BEST-PRICE,1,9,1.84,1,1,0,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.5,10,2.51,21,1,0,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,1.9,8,2.03,11,1,1,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.6,7,21.19,1405,32,2,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.09654,6,37.7,636,25,3,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.9,8,1.8,77,2,0,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.04175,7.25,6.34,91,4,1,0
30/05/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.71439,7,38.37,4273,43,10,1
30/06/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.4,8,9.65,4417,12,2,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.1,8,1.75,13,1,1,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,4.5,10,0.58,2,1,0,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,1.9,7,24.63,3145,27,0,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,3.1,10,1.89,19,1,0,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.3,7,56.22,3275,52,3,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.3,8,0.75,49,1,0,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.46153,6,3.21,65,4,0,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.1,8,0.55,10,1,0,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2,7,25.14,1189,31,7,1
30/06/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.48522,6,20.31,467,19,3,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,2.5,8,1.74,24,2,0,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.4,9,3.65,35,3,1,0
30/06/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3.3,8,1.37,15,1,1,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2.9,9,2.29,16,2,1,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2,8,13.95,36,7,3,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.2,7,23.38,7851,27,2,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,2.2,9,1.46,62,1,0,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SPECIFICATION,2.8,6,1.24,44,1,1,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CHEAP,4,8,0.55,2,1,0,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.99473,9,5.28,57,5,0,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.3,8,0.9,72,1,0,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.19076,6,6.85,260,9,3,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.65619,7,23.84,3093,30,4,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.58333,10,4.03,30,5,1,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.16968,6,6.95,221,9,2,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,3.2,8,2.24,26,3,1,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.1,7,19.3,1025,21,3,0
30/07/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,2.3,8,1.38,7,1,0,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.5,10,6.8,111,5,1,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.6,9,9.98,40,6,1,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.6,9.2,9.09,29,5,1,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,1.7,8,5.33,27,2,0,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,3.2,8,4.86,54,6,0,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SPECIFICATION,2,6,1.74,147,2,1,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.1,7,73.03,13944,72,14,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2,10,4.95,47,3,0,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.576,10,4.84,25,3,1,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.7,8.66666,2.52,12,3,1,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.2,7,24.02,1102,28,5,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,2.5,6,1.53,61,1,1,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,3.8,7,15.36,1947,24,3,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.21122,6,31.15,757,29,5,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.56842,9,1.05,38,2,0,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.3,8,2.66,36,3,0,0
30/08/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,2.7,8,3.03,11,2,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.8,9,2.61,19,1,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,3.00476,7.75,3.83,84,4,1,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BEST-PRICE,1.1,9,5.15,7,2,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Dealers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALER,1.4,8,1.21,30,1,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,1.7,8,5.5,26,3,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.3,7,70.46,13564,78,5,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Model_Type,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.1,5,2.37,110,2,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:BMM,REVIEW,2.6,6,0.89,10,1,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,1.6,8,12.56,451,9,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,3.8,10,1.36,52,2,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SPECIFICATION,2.1,6,1.79,126,1,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.4,9,7.71,40,5,2,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,1.7,8,9.22,53,6,1,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,1.8,10,5.49,38,3,1,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:New_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-DEALS,1.5,9,0.78,2,2,1,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.20769,10,6.66,26,5,1,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,1.575,6,73.61,692,68,4,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,1.5,8,0.75,11,1,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,1.75689,7.5,4.63,58,2,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,1.39714,8.25,6.07,35,4,2,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,1.5,8,1.77,4,2,1,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,1.38979,9,8.26,49,7,3,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,1.97913,7,215.39,4357,196,18,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.5,6,7.35,42,5,2,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,5.2,8,0.21,59,1,1,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,1.6,7,39.59,1102,38,2,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:2016_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016-PRICE,2.6,6,0.52,16,1,0,0
30/09/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PRICE,3,7,0.79,20,2,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,1.8,7,22.06,1291,23,1,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:New_Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW-PRICE,2.6,10,1.34,9,2,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:BMM,REVIEW,2.2,6,0.96,102,1,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.68029,7.66666,1.04,137,3,1,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.2,10,8.26,64,6,1,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.7,7,32.51,13653,71,11,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SPECIFICATION,2.7,6,0.53,31,1,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,3.1,9,0.91,49,2,1,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,4.6,10,1.58,88,5,2,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,2.4,6,0.6,797,1,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.5,9,6.39,14,5,1,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,2.8,8,1.77,72,2,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.7,9,20.97,85,14,4,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.8,8,4.27,19,4,1,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.4,7,13.13,920,33,6,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,2.4939,9.05882,20.18,82,17,3,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,1.94873,6,11,238,11,3,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.54074,7.27272,8.53,162,11,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,2.68456,7,62,4704,117,15,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,1.8,8,8.04,16,5,1,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:2016_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016-DEALS,2,8,0.79,2,1,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:Exact,OFFERS,2.8,10,1.74,14,2,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:New_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW-DEALS,2.3,9,0.97,7,1,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:Exact,PCP,3.2,8,4.27,27,3,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,4.46315,8,0.99,114,4,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.1,6,0.49,20,1,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE,3.1,8,1.44,29,1,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:Car,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CAR,1.3,8,0.74,14,1,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:2016_Price,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016-PRICE,2.9,6,0.85,18,2,0,0
30/10/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:Exact,2016,2.29227,6,34.74,621,46,4,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,3.65133,7.33333,0.69,411,3,1,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Configuration,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CONFIGURATION,2.4,5,1.86,14,2,1,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,4.9,9,0.51,24,1,1,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Discount,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DISCOUNT,2,8,2.9,4,4,0,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,4.6,7,0.42,1488,3,0,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,4.2,6,0.62,42,2,0,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:New_Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW-OFFERS,4,10,0.39,2,1,0,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,4.2,8,1.03,2018,6,1,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,3.1,9,0.98,7,2,0,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FOR-SALE,5.8,8,0.18,27,1,0,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:Exact,BUY,4.5,10,0.39,2,1,0,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:Exact,CORE,4,7,2.47,1215,9,2,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:Exact,REVIEW,3.76582,6,0.93,79,3,0,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,DEALS,4.1,9,0.2,14,1,0,0
30/11/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:Exact,HEAD-TERMS,2.9,7,0.9,234,4,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:BMM,UK,2.2,6,3.86,146,5,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Buy,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BUY,2.68695,10,4.74,46,4,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SALE,4.4,10,3.01,133,4,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:2016,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016,1.76884,5.25,6.25,1133,8,1,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Cheap,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CHEAP,2.11891,9,4.32,37,3,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Head_Terms,xNew-Make:Nissan|Model:Qashqai|Match:BMM,HEAD-TERMS,2.6,7,40.99,12256,53,3,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FOR-SALE,4.3,8,5.25,108,6,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Model_Type,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,2.13176,5,3.35,255,3,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Finance,xNew-Make:Nissan|Model:Qashqai|Match:BMM,FINANCE,1.7,8,3.95,80,2,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:2016_For_Sale,xNew-Make:Nissan|Model:Qashqai|Match:BMM,2016-FOR-SALE,2.7,6,0.57,3,1,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:PCP,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PCP,2.1,8,3.52,22,1,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Deals,xNew-Make:Nissan|Model:Qashqai|Match:BMM,DEALS,1.5,9,24.21,103,12,1,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Core,xNew-Make:Nissan|Model:Qashqai|Match:BMM,CORE,3.4,8,0.28,49,1,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Specification,xNew-Make:Nissan|Model:Qashqai|Match:BMM,SPECIFICATION,2.8,6,0.88,37,1,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Reviews,xNew-Make:Nissan|Model:Qashqai|Match:BMM,REVIEWS,2.8,7,0.62,18,1,1,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:BMM,NEW,2.1,7,8.27,602,9,1,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Offers,xNew-Make:Nissan|Model:Qashqai|Match:BMM,OFFERS,1.5,10,9.61,18,4,1,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Review,xNew-Make:Nissan|Model:Qashqai|Match:BMM,REVIEW,2.8,6,0.57,152,1,1,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,PRICE,2.7,10,3.86,72,5,1,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Automatic,xNew-Make:Nissan|Model:Qashqai|Match:BMM,AUTOMATIC,2.3,8,2.58,456,3,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Best_Price,xNew-Make:Nissan|Model:Qashqai|Match:BMM,BEST-PRICE,1.8,9,0.88,5,1,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:New,xNew-Make:Nissan|Model:Qashqai|Match:Exact,NEW,2.81282,7.33333,6.31,78,6,0,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Finance_Deals,xNew-Make:Nissan|Model:Qashqai|Match:Exact,FINANCE-DEALS,2.2,8,1.38,6,1,1,0
30/12/2016,Make:Nissan|Model:Qashqai|Type:Sale,xNew-Make:Nissan|Model:Qashqai|Match:Exact,SALE,3.1,8,2.18,10,2,1,0
30/12/2016,Make:Nissan|Model:Qashqai|Country:UK,xNew-Make:Nissan|Model:Qashqai|Match:Exact,UK,1.4,6,0.92,23,1,0,0
